customerId,customer_account,customer_name,date_of_birth,gender,address,phone_number,account_currency,balance,channel
21377,1.37134E+11,Claude Sanders,3/28/1977,Female,Rulindo,2.50778E+11,RWF,320632.41,"Internet Banking, Mobile Banking, USSD"
93405,8.06364E+11,Alice Massey,10/2/1998,Male,Nyamasheke,2.50723E+11,RWF,4342895.07,Internet Banking
61052,4.90997E+11,Chantal Pearson,8/22/1995,Male,Rulindo,2.50778E+11,RWF,4838127.55,"Mobile Banking, USSD"
39213,7.18697E+11,Patrick Webb,2/6/1949,Female,Rulindo,2.50795E+11,RWF,1399422.61,USSD
87253,2.08967E+11,Patrick Ruiz,2/8/1993,Female,Rusizi,2.5075E+11,RWF,1475199.44,"USSD, Internet Banking, Mobile Banking"
42049,6.03323E+11,Josiane Cook,7/18/1951,Female,Gicumbi,2.5078E+11,RWF,4787463.04,"Internet Banking, USSD"
26131,1.95092E+11,Josiane Wilson,9/1/2001,Male,Nyagatare,2.5071E+11,RWF,2986517.63,"USSD, Mobile Banking"
81486,9.56772E+11,Alice Nichols,1/11/1973,Female,Nyamasheke,2.50778E+11,RWF,3280255.39,"Mobile Banking, USSD"
18926,7.76089E+11,Diane Lambert,9/13/1965,Male,Nyamasheke,2.50774E+11,RWF,803049.4,"Internet Banking, Mobile Banking, USSD"
84338,5.28757E+11,Patrick Pham,5/6/1945,Male,Kayonza,2.50766E+11,RWF,2308319.08,USSD
11904,3.75609E+11,Eric Gonzalez,3/12/1951,Female,Karongi,2.5072E+11,RWF,4101566.62,"USSD, Internet Banking, Mobile Banking"
41619,8.81617E+11,Didier Williams,5/19/1966,Female,Gicumbi,2.50756E+11,RWF,389355.14,Mobile Banking
89608,8.99553E+11,Marie Smith,2/26/1987,Male,Rubavu,2.50746E+11,RWF,412323.45,USSD
83701,6.47832E+11,Jean Marshall,8/22/1968,Male,Huye,2.50719E+11,RWF,572426.04,"USSD, Internet Banking"
96161,5.8642E+11,Innocent Anderson,2/28/1968,Male,Rulindo,2.50729E+11,RWF,2206888.53,"Internet Banking, USSD"
47320,7.05175E+11,Innocent Sanchez,8/13/1980,Female,Gatsibo,2.5074E+11,RWF,3997424.57,"Internet Banking, Mobile Banking"
22380,6.35596E+11,Fabrice Alvarado,10/23/1955,Male,Karongi,2.50762E+11,RWF,4281910.37,"Internet Banking, USSD"
32395,5.41819E+11,Chantal Yang,1/20/1959,Female,Rusizi,2.50762E+11,RWF,3304861.53,"Internet Banking, USSD, Mobile Banking"
51936,9.41929E+11,Samuel Cooper,8/3/1957,Female,Nyagatare,2.50782E+11,RWF,1388237.79,"USSD, Mobile Banking, Internet Banking"
99383,9.13627E+11,Beata Soto,7/16/1974,Female,Nyamasheke,2.50767E+11,RWF,2714403.6,"USSD, Internet Banking"
47792,3.81091E+11,Beata Richmond,10/12/2001,Female,Karongi,2.50731E+11,RWF,998434.6,USSD
78013,7.14751E+11,Esther Edwards,5/29/1976,Male,Huye,2.50738E+11,RWF,4500187.73,"Internet Banking, USSD"
98512,9.94908E+11,Eric Mathews,4/1/1972,Female,Rwamagana,2.50719E+11,RWF,4808863.79,Internet Banking
59125,5.37978E+11,Ange Andersen,12/24/1973,Female,Nyamasheke,2.5071E+11,RWF,4379962.83,"Mobile Banking, Internet Banking"
22530,3.66119E+11,Eric Lamb,9/25/1963,Female,Nyagatare,2.50757E+11,RWF,2210622.07,"USSD, Internet Banking"
63786,1.48941E+11,Eric Hoover,10/26/1949,Female,Kayonza,2.508E+11,RWF,864742.57,"Internet Banking, USSD"
45992,1.21705E+11,Paul Maxwell,12/23/1989,Male,Kayonza,2.50714E+11,RWF,2570439.45,USSD
53238,8.46362E+11,Grace Richmond,7/24/1986,Female,Bugesera,2.50738E+11,RWF,3090870.17,"USSD, Mobile Banking"
13654,1.32525E+11,Fabrice Rivera,3/3/2004,Male,Huye,2.50729E+11,RWF,891467.12,"Internet Banking, USSD"
15136,1.25098E+11,Josiane Hines,1/5/2004,Female,Nyamasheke,2.50737E+11,RWF,4209890.31,"Internet Banking, USSD, Mobile Banking"
40072,5.6405E+11,Claude Meadows,3/1/1986,Male,Rusizi,2.5075E+11,RWF,115650.42,"Mobile Banking, Internet Banking"
17891,7.23899E+11,Innocent Johnson,3/20/2001,Female,Muhanga,2.50727E+11,RWF,2839086.18,"Mobile Banking, USSD"
50552,3.43844E+11,Josiane Manning,1/10/1949,Female,Gicumbi,2.50737E+11,RWF,2845231.87,"Mobile Banking, USSD"
63925,8.28225E+11,Sandrine Thompson,8/7/1953,Male,Musanze,2.50755E+11,RWF,4083800.28,USSD
43423,3.70505E+11,Sandrine Davis,5/28/1997,Female,Nyamasheke,2.50726E+11,RWF,3135698.99,"USSD, Mobile Banking"
80679,1.48568E+11,Sandrine Thompson,6/12/1951,Male,Kicukiro,2.50712E+11,RWF,2847614.62,"USSD, Internet Banking"
85867,2.27145E+11,Eric Wilson,9/8/1969,Female,Muhanga,2.50739E+11,RWF,4579314.55,Mobile Banking
28174,8.67223E+11,Eric Keller,12/3/1975,Female,Rwamagana,2.50743E+11,RWF,61359.42,"Mobile Banking, USSD"
53009,1.62624E+11,Diane Lewis,9/10/1999,Female,Kayonza,2.50796E+11,RWF,1024490.14,USSD
37246,2.34027E+11,Chantal Riley,3/17/1972,Female,Kayonza,2.50738E+11,RWF,3456704.01,Mobile Banking
20648,3.44076E+11,Grace Schaefer,6/23/1988,Female,Rubavu,2.50718E+11,RWF,3438818.79,"Internet Banking, Mobile Banking, USSD"
35880,7.08071E+11,Patrick Miller,12/25/1971,Female,Rubavu,2.50728E+11,RWF,4383976.74,"Mobile Banking, USSD"
36940,6.21282E+11,Grace Bailey,4/8/1964,Male,Rubavu,2.50718E+11,RWF,4500425.12,Mobile Banking
26280,2.42388E+11,Emmanuel Brown,1/27/1978,Male,Rulindo,2.50716E+11,RWF,3845958.73,"USSD, Internet Banking"
20506,7.62264E+11,Marie Chen,5/30/1963,Male,Kicukiro,2.50799E+11,RWF,52999.3,Internet Banking
48697,1.40375E+11,Diane Scott,9/9/1979,Female,Rulindo,2.50781E+11,RWF,4280113.19,"Mobile Banking, USSD, Internet Banking"
11567,3.79932E+11,Marie Griffin,7/31/1987,Male,Rubavu,2.50724E+11,RWF,3090571.61,Mobile Banking
52486,1.03441E+11,Ange Simmons,4/23/1946,Male,Gasabo,2.50798E+11,RWF,4986326.84,"USSD, Internet Banking"
84869,7.54886E+11,Esther Li,4/12/1974,Male,Nyagatare,2.50783E+11,RWF,910332.01,Internet Banking
91422,1.41819E+11,Chantal Gray,12/24/1989,Female,Kayonza,2.50784E+11,RWF,487015.39,Internet Banking
72374,4.63045E+11,Diane Pope,6/13/2005,Male,Rwamagana,2.50773E+11,RWF,2535465.98,Internet Banking
23976,4.90089E+11,Marie Morgan,11/24/1958,Male,Rusizi,2.50794E+11,RWF,3588484.04,"USSD, Mobile Banking"
13876,1.47938E+11,Samuel Shepherd,2/7/1981,Male,Gasabo,2.50784E+11,RWF,2701380.27,"Mobile Banking, USSD"
55346,8.11317E+11,Grace Gonzalez,11/30/1952,Female,Nyarugenge,2.50714E+11,RWF,2039211.81,"Mobile Banking, USSD, Internet Banking"
41121,7.99635E+11,Josiane Gonzalez,3/26/2004,Female,Rusizi,2.50786E+11,RWF,1433995.61,Mobile Banking
21784,1.47744E+11,Fabrice Roth,2/7/1956,Female,Gasabo,2.50752E+11,RWF,4814917.29,"Internet Banking, Mobile Banking, USSD"
98508,6.93102E+11,Fabrice Sims,9/30/1962,Female,Rusizi,2.50748E+11,RWF,732491.15,"Mobile Banking, USSD, Internet Banking"
66699,8.32266E+11,Marie Murray,5/27/1967,Male,Kayonza,2.50772E+11,RWF,2398475.67,"USSD, Internet Banking, Mobile Banking"
90860,8.31666E+11,Claude Burns,4/27/1968,Female,Bugesera,2.50751E+11,RWF,1930463.62,"USSD, Mobile Banking"
40895,9.87702E+11,Chantal Reeves,12/6/1965,Male,Huye,2.50719E+11,RWF,511257.57,"USSD, Internet Banking"
24000,7.79951E+11,Jean Contreras,12/16/1960,Male,Karongi,2.50796E+11,RWF,387997.11,"USSD, Mobile Banking, Internet Banking"
15184,2.42358E+11,Sandrine Porter,5/13/1995,Female,Karongi,2.50758E+11,RWF,1363277.54,"Internet Banking, USSD"
58049,4.91356E+11,Diane Odonnell,1/16/1998,Male,Gatsibo,2.50726E+11,RWF,1319585.16,"USSD, Internet Banking"
64171,7.34457E+11,Beata Brown,11/25/1977,Female,Karongi,2.50757E+11,RWF,4076615.67,"USSD, Mobile Banking"
37264,9.43815E+11,Alice White,1/8/1956,Male,Rusizi,2.50764E+11,RWF,2410078.83,"Internet Banking, Mobile Banking"
29679,1.83352E+11,Fabrice York,8/1/1992,Female,Gasabo,2.50742E+11,RWF,2288817.36,Mobile Banking
20717,2.06335E+11,Paul Allen,4/21/1988,Male,Rulindo,2.50755E+11,RWF,328526.51,"Mobile Banking, USSD"
32755,2.33619E+11,Sandrine Jones,12/22/1953,Male,Rusizi,2.50735E+11,RWF,1216458.91,Internet Banking
18398,2.64279E+11,Innocent Johnson,3/3/1980,Female,Rusizi,2.5077E+11,RWF,987298.52,"Mobile Banking, USSD, Internet Banking"
54361,9.26935E+11,Grace Price,7/3/1959,Female,Muhanga,2.50715E+11,RWF,4805186.83,"Mobile Banking, USSD, Internet Banking"
45372,4.44807E+11,Paul Rios,12/30/1994,Male,Gatsibo,2.50761E+11,RWF,4983315.26,Mobile Banking
71142,6.62011E+11,Grace Chen,7/22/1972,Male,Rulindo,2.50798E+11,RWF,2631564.3,"Mobile Banking, USSD"
17374,1.72662E+11,Emmanuel Robinson,10/15/1947,Female,Nyarugenge,2.50756E+11,RWF,215283.57,"Internet Banking, Mobile Banking"
35393,7.14193E+11,Sandrine Smith,5/15/1960,Male,Kayonza,2.50768E+11,RWF,3477644.16,Mobile Banking
38366,9.0609E+11,Samuel Lynch,2/12/1979,Female,Nyagatare,2.5074E+11,RWF,4892183.32,"USSD, Mobile Banking"
29176,5.76763E+11,Claude Miller,2/13/1966,Male,Muhanga,2.50763E+11,RWF,4266627.02,Mobile Banking
39697,3.57502E+11,Fabrice Gardner,10/28/2005,Female,Rulindo,2.50783E+11,RWF,3106856.31,"USSD, Internet Banking, Mobile Banking"
35991,9.23884E+11,Diane Hayes,3/25/1961,Female,Rulindo,2.50777E+11,RWF,2346561.04,"Internet Banking, Mobile Banking"
59299,4.04948E+11,Sandrine Allen,9/10/1954,Male,Nyarugenge,2.50798E+11,RWF,4219603.18,"Mobile Banking, Internet Banking, USSD"
72678,6.67021E+11,Eric Fernandez,8/5/1973,Male,Rusizi,2.50746E+11,RWF,3331135.14,USSD
22406,6.36328E+11,Chantal Sloan,9/6/1973,Male,Kayonza,2.50744E+11,RWF,950498.75,"Mobile Banking, Internet Banking"
84797,1.57431E+11,Esther Martinez,9/26/1949,Male,Gatsibo,2.50793E+11,RWF,2541218.02,"USSD, Internet Banking, Mobile Banking"
73711,2.51008E+11,Ange Wilson,9/20/1974,Female,Musanze,2.50787E+11,RWF,4594246.29,"Internet Banking, Mobile Banking"
31032,4.88756E+11,Josiane Schmidt,11/20/1963,Male,Rulindo,2.50729E+11,RWF,4138040.65,USSD
85747,6.78969E+11,Jean Gill,8/22/1987,Male,Kayonza,2.50725E+11,RWF,4808208.9,"USSD, Internet Banking, Mobile Banking"
14162,5.08887E+11,Sandrine Butler,11/27/1989,Female,Ngoma,2.50719E+11,RWF,4671629.4,Internet Banking
93121,6.32534E+11,Jean Salazar,3/8/1986,Male,Nyagatare,2.50734E+11,RWF,484528.14,"USSD, Mobile Banking, Internet Banking"
17985,3.27633E+11,Beata Ortega,1/16/1989,Male,Rulindo,2.50775E+11,RWF,650110.45,"USSD, Mobile Banking, Internet Banking"
54365,3.02795E+11,Marie Burgess,4/29/1984,Male,Nyamasheke,2.50766E+11,RWF,3963584.67,USSD
22742,7.59857E+11,Innocent Richard,2/12/1993,Male,Karongi,2.50727E+11,RWF,4559299.36,"Internet Banking, USSD, Mobile Banking"
11100,5.12534E+11,Jean Sweeney,11/23/2005,Female,Kicukiro,2.50749E+11,RWF,1804837.58,"Internet Banking, Mobile Banking, USSD"
25385,9.40708E+11,Sandrine Rodriguez,3/29/1976,Female,Gatsibo,2.50761E+11,RWF,1942559.21,"Internet Banking, Mobile Banking"
60795,2.08223E+11,Josiane Baker,1/16/1947,Female,Musanze,2.50799E+11,RWF,725724.33,"Mobile Banking, Internet Banking, USSD"
89165,5.97277E+11,Chantal Young,12/10/1950,Male,Rubavu,2.50748E+11,RWF,1770093.27,"Internet Banking, USSD"
60929,2.8295E+11,Patrick Chambers,2/24/1969,Male,Rusizi,2.50772E+11,RWF,4577207.87,"USSD, Mobile Banking, Internet Banking"
25506,2.78859E+11,Sandrine Hernandez,5/15/1946,Female,Gatsibo,2.50748E+11,RWF,1038754.25,"Mobile Banking, USSD"
37980,6.08243E+11,Emmanuel Smith,5/7/1963,Male,Ngoma,2.50777E+11,RWF,1599138.61,"Internet Banking, USSD, Mobile Banking"
92829,7.14883E+11,Jean Howe,12/9/2002,Male,Rusizi,2.50718E+11,RWF,3205411.7,"Internet Banking, Mobile Banking"
81562,3.95981E+11,Jean Olson,6/29/1960,Female,Nyamasheke,2.50765E+11,RWF,3134719.49,"Internet Banking, Mobile Banking"
32613,7.57101E+11,Grace Green,4/16/1992,Male,Rusizi,2.50734E+11,RWF,1631919.92,"Internet Banking, Mobile Banking, USSD"
79389,4.10196E+11,Josiane Garner,5/15/1964,Female,Gicumbi,2.50799E+11,RWF,4462816.52,USSD
21865,3.2102E+11,Marie Thompson,12/16/1972,Male,Musanze,2.5073E+11,RWF,3139892.67,"Internet Banking, Mobile Banking, USSD"
29812,8.46512E+11,Emmanuel Frazier,11/12/1987,Female,Nyagatare,2.50795E+11,RWF,814875.52,Internet Banking
29959,9.43443E+11,Claude Lewis,3/9/1983,Female,Muhanga,2.50772E+11,RWF,673372.85,"Mobile Banking, Internet Banking, USSD"
90215,8.16175E+11,Fabrice Kelly,1/2/1946,Female,Rulindo,2.50766E+11,RWF,2993881.6,"USSD, Mobile Banking"
54418,1.21418E+11,Esther Martinez,10/19/1993,Female,Rusizi,2.50798E+11,RWF,3027725.36,"Internet Banking, USSD"
37975,3.0367E+11,Paul Navarro,6/29/1995,Male,Rulindo,2.50794E+11,RWF,2642923.12,"Internet Banking, USSD, Mobile Banking"
18405,9.49799E+11,Jean Pham,7/3/1985,Female,Bugesera,2.50735E+11,RWF,3860996.52,"Internet Banking, USSD, Mobile Banking"
71193,7.66041E+11,Marie Harris,9/13/2006,Male,Rulindo,2.50724E+11,RWF,4612052.95,"Mobile Banking, Internet Banking, USSD"
47561,1.46534E+11,Jean King,2/4/1993,Female,Nyamasheke,2.50789E+11,RWF,4846949.41,"Mobile Banking, USSD"
22829,6.05036E+11,Samuel Shah,6/15/1977,Female,Bugesera,2.50742E+11,RWF,2555290.43,"Mobile Banking, Internet Banking"
99002,6.17521E+11,Didier Hall,5/16/1992,Male,Karongi,2.50731E+11,RWF,4697265.41,"Mobile Banking, Internet Banking, USSD"
25329,5.37303E+11,Grace Murphy,7/21/1987,Male,Bugesera,2.50785E+11,RWF,4259427.8,"Mobile Banking, Internet Banking"
48201,9.2311E+11,Paul Barnett,6/24/1972,Female,Musanze,2.50717E+11,RWF,3691077.09,"Internet Banking, USSD"
44235,3.91191E+11,Josiane Kelley,8/4/1985,Male,Ngoma,2.50741E+11,RWF,3508346.94,"Mobile Banking, USSD"
69085,6.67891E+11,Emmanuel Stevens,10/9/1980,Female,Nyagatare,2.50713E+11,RWF,2789371.53,Mobile Banking
41304,8.29753E+11,Diane Romero,11/20/1976,Female,Ngoma,2.50741E+11,RWF,1140385.61,"Mobile Banking, USSD, Internet Banking"
19960,8.98562E+11,Emmanuel Orozco,12/12/1969,Male,Nyagatare,2.50787E+11,RWF,3168341.76,USSD
56853,6.86751E+11,Grace Novak,6/9/1991,Male,Kicukiro,2.50763E+11,RWF,2037054.68,"Mobile Banking, Internet Banking"
50997,3.91256E+11,Eric Cameron,5/27/1974,Male,Nyagatare,2.50737E+11,RWF,3765883.03,USSD
94064,3.89603E+11,Samuel Finley,8/27/1989,Female,Gatsibo,2.50745E+11,RWF,4346086.5,"Internet Banking, USSD"
96748,5.57427E+11,Chantal Atkins,3/5/1954,Male,Rusizi,2.50739E+11,RWF,1107585.19,"Mobile Banking, USSD"
37063,2.88443E+11,Ange Baxter,12/10/2004,Female,Karongi,2.50789E+11,RWF,2579153.52,"USSD, Mobile Banking, Internet Banking"
68083,2.59667E+11,Eric Anderson,2/5/1954,Female,Kayonza,2.50731E+11,RWF,3532554.07,"Internet Banking, USSD, Mobile Banking"
22461,5.57705E+11,Grace Bailey,11/24/2005,Male,Nyarugenge,2.50766E+11,RWF,2514245.13,USSD
74287,1.43461E+11,Eric Ross,9/16/1954,Male,Nyagatare,2.50772E+11,RWF,3238996.82,"Internet Banking, USSD, Mobile Banking"
93497,7.58493E+11,Ange Malone,4/23/1991,Male,Muhanga,2.50735E+11,RWF,3601700.05,Mobile Banking
81069,8.03499E+11,Alice Brown,6/22/2002,Female,Gasabo,2.50779E+11,RWF,3763360.82,"Mobile Banking, USSD"
67376,7.91097E+11,Fabrice Dyer,7/6/1977,Female,Rusizi,2.50797E+11,RWF,1418234.98,"USSD, Mobile Banking"
67962,9.26104E+11,Grace Moore,10/6/1973,Female,Ngoma,2.50747E+11,RWF,1343962.33,USSD
47325,2.06118E+11,Samuel Burton,12/14/1950,Female,Gatsibo,2.50734E+11,RWF,2301532.84,"Internet Banking, USSD"
77123,7.05275E+11,Beata Pope,3/6/2002,Female,Huye,2.50717E+11,RWF,1275861.29,Internet Banking
57453,2.27771E+11,Chantal Morales,3/24/2002,Male,Rusizi,2.5073E+11,RWF,3145420.14,"USSD, Internet Banking, Mobile Banking"
65450,4.30738E+11,Ange Burke,11/19/1954,Female,Karongi,2.50713E+11,RWF,1804263.63,Internet Banking
93593,9.77623E+11,Grace Casey,11/28/2007,Male,Huye,2.50782E+11,RWF,457521.25,"USSD, Mobile Banking"
92346,1.47405E+11,Didier Krueger,12/5/2005,Male,Rulindo,2.50788E+11,RWF,4509453.41,"Mobile Banking, USSD"
83068,2.85204E+11,Josiane Jones,2/19/1997,Male,Gasabo,2.50733E+11,RWF,4007484.18,"Internet Banking, Mobile Banking, USSD"
39249,4.11118E+11,Marie Gill,5/29/1957,Female,Kayonza,2.50749E+11,RWF,141154.23,"Internet Banking, Mobile Banking"
23605,8.39565E+11,Diane Farrell,3/8/1950,Male,Karongi,2.50794E+11,RWF,2400693.08,Mobile Banking
97793,3.01445E+11,Jean Hoffman,5/22/1961,Male,Gatsibo,2.50753E+11,RWF,3185925.44,"USSD, Mobile Banking, Internet Banking"
89185,2.30622E+11,Emmanuel Benjamin,2/19/1999,Male,Rusizi,2.50798E+11,RWF,4594221.83,Internet Banking
25038,2.3367E+11,Esther Coleman,10/10/1997,Female,Musanze,2.50787E+11,RWF,3015295.88,"Internet Banking, USSD, Mobile Banking"
16558,3.271E+11,Samuel Skinner,7/13/1954,Male,Gasabo,2.50727E+11,RWF,4747565.52,"Internet Banking, Mobile Banking"
15424,9.4752E+11,Marie Castro,4/18/1954,Female,Ngoma,2.50734E+11,RWF,4533964.57,"USSD, Mobile Banking"
50213,6.73587E+11,Paul Russell,5/8/1983,Male,Nyarugenge,2.5075E+11,RWF,521142.29,"Mobile Banking, Internet Banking"
87208,5.72322E+11,Sandrine Smith,1/15/1968,Male,Gasabo,2.5072E+11,RWF,1306329.28,"USSD, Internet Banking"
34940,1.50061E+11,Didier Thornton,2/12/1969,Male,Kayonza,2.5071E+11,RWF,1612257.27,"Mobile Banking, Internet Banking, USSD"
72770,2.73696E+11,Patrick Peters,4/14/1963,Female,Karongi,2.50796E+11,RWF,965276.06,Mobile Banking
88836,9.86811E+11,Diane Fry,10/2/1950,Male,Rubavu,2.50724E+11,RWF,1211014.89,"Internet Banking, Mobile Banking, USSD"
66763,8.44057E+11,Jean Adams,7/22/1951,Female,Bugesera,2.50787E+11,RWF,4887717.79,"Mobile Banking, USSD, Internet Banking"
67596,5.41152E+11,Didier Taylor,3/2/1956,Female,Rusizi,2.50795E+11,RWF,534212.6,Internet Banking
60599,1.89117E+11,Marie Patel,6/24/2000,Male,Rwamagana,2.50744E+11,RWF,1455713.21,"USSD, Mobile Banking, Internet Banking"
72458,9.17596E+11,Ange Martin,4/10/1997,Female,Karongi,2.50771E+11,RWF,4335854.5,"USSD, Mobile Banking, Internet Banking"
33504,1.37847E+11,Jean Turner,12/4/2001,Male,Musanze,2.5072E+11,RWF,4792471.66,USSD
82525,9.29913E+11,Fabrice Smith,10/5/2006,Female,Kayonza,2.50732E+11,RWF,279689.54,USSD
38934,5.66549E+11,Emmanuel Baldwin,3/22/2007,Female,Gicumbi,2.50764E+11,RWF,4616654.5,Mobile Banking
77924,9.79762E+11,Josiane Porter,10/15/1983,Female,Gicumbi,2.50731E+11,RWF,3697522.06,"USSD, Mobile Banking"
98690,8.49071E+11,Claude Hobbs,8/26/1946,Female,Muhanga,2.50724E+11,RWF,616243.2,Internet Banking
64158,5.77269E+11,Emmanuel Wright,2/15/1956,Male,Nyarugenge,2.50724E+11,RWF,1193340.27,Mobile Banking
51043,9.72043E+11,Jean Nelson,2/15/1979,Male,Kicukiro,2.50762E+11,RWF,4387802.55,"Internet Banking, USSD, Mobile Banking"
88490,4.91551E+11,Emmanuel Andrews,1/23/1962,Female,Bugesera,2.50793E+11,RWF,4875590.38,"USSD, Mobile Banking"
30899,6.00484E+11,Samuel Hammond,1/15/1963,Male,Nyagatare,2.50761E+11,RWF,2356199.18,USSD
84389,1.7057E+11,Marie Johnson,7/26/1949,Male,Ngoma,2.50783E+11,RWF,1046535.76,"Internet Banking, USSD"
72495,9.60699E+11,Jean Sullivan,4/27/1999,Male,Gasabo,2.50763E+11,RWF,4086950.16,"Mobile Banking, Internet Banking, USSD"
53538,9.84758E+11,Eric Robinson,7/24/1996,Female,Rubavu,2.5074E+11,RWF,3802732.07,"Internet Banking, USSD, Mobile Banking"
84298,7.41602E+11,Paul Barnes,7/17/1960,Female,Kayonza,2.50715E+11,RWF,3232472.68,Internet Banking
99521,3.91841E+11,Chantal Hayes,9/7/1967,Male,Muhanga,2.50715E+11,RWF,1640994.18,Internet Banking
17583,8.52434E+11,Sandrine Colon,3/9/2001,Male,Nyagatare,2.50751E+11,RWF,1936653.57,"Internet Banking, USSD, Mobile Banking"
37195,6.70886E+11,Alice Garcia,5/3/1983,Female,Ngoma,2.50715E+11,RWF,254751.53,"Internet Banking, Mobile Banking, USSD"
60632,3.03897E+11,Esther Dickerson,10/16/1986,Male,Rulindo,2.50727E+11,RWF,4405915.82,"Internet Banking, Mobile Banking, USSD"
97540,1.89821E+11,Esther Velasquez,9/16/1973,Male,Nyagatare,2.50789E+11,RWF,1926706.88,Internet Banking
28380,9.04199E+11,Emmanuel Campbell,4/15/1989,Female,Bugesera,2.50717E+11,RWF,963128.44,"USSD, Internet Banking"
26704,2.58327E+11,Grace Wilson,9/19/1975,Male,Kicukiro,2.50784E+11,RWF,3099614.89,USSD
71661,7.69358E+11,Jean Stone,3/15/1969,Female,Ngoma,2.50753E+11,RWF,1223308.51,USSD
47098,1.62533E+11,Paul Perez,12/12/1948,Male,Rwamagana,2.50728E+11,RWF,4315289.76,"USSD, Mobile Banking, Internet Banking"
94748,7.52256E+11,Diane Johnson,12/31/2004,Female,Rwamagana,2.5077E+11,RWF,3040671.85,"Mobile Banking, USSD"
76692,1.94209E+11,Sandrine Walker,9/30/1960,Female,Karongi,2.5077E+11,RWF,4902157.05,"Internet Banking, Mobile Banking, USSD"
92048,5.41857E+11,Claude Brown,6/24/1959,Male,Rulindo,2.50774E+11,RWF,305720.4,Mobile Banking
61222,9.6689E+11,Josiane Colon,9/26/1976,Female,Gasabo,2.5078E+11,RWF,4252605.57,Mobile Banking
26468,3.27866E+11,Marie Flores,12/31/1983,Female,Gicumbi,2.50717E+11,RWF,3070275.87,"USSD, Internet Banking, Mobile Banking"
95877,9.18114E+11,Eric Phelps,8/15/1992,Female,Musanze,2.50792E+11,RWF,3084355.3,Mobile Banking
48380,5.72975E+11,Grace Scott,11/24/1974,Male,Nyamasheke,2.50744E+11,RWF,4126530.92,"USSD, Internet Banking"
14032,9.23078E+11,Jean Wood,5/4/1971,Male,Gatsibo,2.5075E+11,RWF,2911111.69,"Mobile Banking, USSD, Internet Banking"
89498,6.47937E+11,Patrick Cook,5/22/1959,Female,Nyamasheke,2.50764E+11,RWF,2994269.62,Mobile Banking
96616,9.97131E+11,Diane Salazar,8/29/1972,Male,Nyagatare,2.50755E+11,RWF,1739493.04,"Internet Banking, USSD"
90023,3.08296E+11,Chantal Gregory,10/13/1977,Female,Rusizi,2.5073E+11,RWF,3074789.91,"Mobile Banking, USSD, Internet Banking"
26557,1.74334E+11,Ange Gallagher,4/6/1988,Female,Bugesera,2.50725E+11,RWF,2359990.93,"Internet Banking, USSD, Mobile Banking"
81143,3.20088E+11,Alice Bowman,6/15/1975,Male,Gatsibo,2.5077E+11,RWF,2191353.54,"Mobile Banking, Internet Banking"
96802,8.78211E+11,Grace Sanders,10/11/1959,Female,Nyamasheke,2.50793E+11,RWF,2387219.58,Mobile Banking
41176,9.8317E+11,Marie Everett,2/17/2002,Female,Karongi,2.50738E+11,RWF,1046450.94,"Mobile Banking, USSD, Internet Banking"
79164,2.32794E+11,Jean Reed,5/26/1989,Female,Gatsibo,2.50792E+11,RWF,1055333.93,"USSD, Internet Banking, Mobile Banking"
72578,3.87849E+11,Esther Gray,7/1/1993,Male,Nyamasheke,2.50783E+11,RWF,4283130.18,"USSD, Internet Banking, Mobile Banking"
42437,9.66435E+11,Diane Mayer,6/10/1968,Female,Muhanga,2.50791E+11,RWF,4528970.98,Internet Banking
75996,2.65832E+11,Jean Smith,1/30/1973,Female,Gasabo,2.50731E+11,RWF,4403746.25,"USSD, Mobile Banking, Internet Banking"
52328,2.95186E+11,Beata Howell,12/2/1998,Male,Gasabo,2.5073E+11,RWF,4093215.14,"Internet Banking, USSD"
97219,7.30686E+11,Josiane Roberts,10/23/1946,Male,Karongi,2.50762E+11,RWF,1654416.24,"Internet Banking, Mobile Banking"
56035,9.74201E+11,Diane Cook,4/7/2005,Female,Kayonza,2.50792E+11,RWF,1678729.5,USSD
33969,3.58085E+11,Ange Christensen,6/11/1990,Female,Nyamasheke,2.50753E+11,RWF,2913365.33,"USSD, Internet Banking, Mobile Banking"
42309,9.70188E+11,Emmanuel Hale,2/7/1951,Female,Karongi,2.50729E+11,RWF,4755420.4,"USSD, Mobile Banking"
22824,3.3716E+11,Ange Hill,8/13/1963,Female,Rulindo,2.50746E+11,RWF,995818.62,"USSD, Mobile Banking"
30107,2.61169E+11,Josiane Goodwin,1/20/1989,Female,Kayonza,2.50739E+11,RWF,4343514.6,USSD
83449,3.5351E+11,Sandrine Short,7/22/1985,Female,Ngoma,2.50737E+11,RWF,3881447.23,Mobile Banking
64370,1.27507E+11,Grace Newman,1/13/2006,Female,Nyarugenge,2.5075E+11,RWF,2452912.76,"Internet Banking, USSD"
92367,6.57823E+11,Didier Welch,12/4/1957,Female,Huye,2.50725E+11,RWF,2106060.11,Mobile Banking
47666,7.8891E+11,Josiane Pearson,9/20/1991,Female,Rwamagana,2.50737E+11,RWF,694469.01,"Mobile Banking, USSD, Internet Banking"
30786,6.98513E+11,Beata Vega,10/16/1983,Female,Rusizi,2.50789E+11,RWF,1769007.42,"Mobile Banking, USSD, Internet Banking"
90835,3.05272E+11,Alice Hill,3/11/1979,Male,Nyamasheke,2.50746E+11,RWF,1651856.59,"Internet Banking, USSD"
